,3,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
9476,7,1.0930316,2.0512702,-0.3818495,-0.37202466,0.4194702,0.29554808,-1.3017975,0.23574877,0.24184239,0.48160076,0.01425336,-0.20587519,0.16964856,-0.9504244,0.37686896,-0.34684482,-0.8380306,0.7132445,0.67091763,-0.6109704,0.41892096,0.6400649,0.2511245,0.32514507,0.45464918,0.16028513,0.25001737,1.1809747,-0.17106335,0.6575256,-0.83169705,-0.083723955,-0.19948676,-1.5543916,0.38661528,-0.9400465,0.7841501,-0.8353234,0.34441698,-0.859969,-0.7525873,0.45382297,-1.238958,0.2693539,0.7222195,-1.7060623,-0.18891166,0.41218042,0.5407382,0.8946397
9477,7,-0.044820983,1.5385543,-0.3960406,-0.06820675,-1.4913936,0.56669325,0.97507626,0.6483722,-0.044183955,-0.5010205,1.2997694,0.93465954,-1.037812,-0.30594513,-0.77791435,-0.47449455,-1.5659956,0.5125849,0.83205515,-0.98772776,0.46291524,-0.5518542,0.5312979,1.2385478,0.48633388,-0.13829744,-0.5593454,-0.12294979,-0.61621124,0.8067592,0.1398454,-0.42455012,0.13547917,-1.5526738,0.20899378,-0.15287977,-0.5306892,0.31339183,0.304924,-1.1525663,0.13141012,0.13568912,-0.48987788,-1.3614061,0.28163555,-1.120237,-0.36075014,-0.1941788,0.9495069,-0.19364455
9478,7,-0.7329542,1.4315516,-0.32993644,0.41667455,0.57648486,0.6671836,0.26031563,1.7087641,0.52133685,-0.24211006,0.14490369,-0.3494079,-0.5114174,-0.3902161,-0.7071326,-0.13258003,-1.9302993,-0.43836242,0.5762571,-1.2279335,1.7073284,0.18941404,0.08574119,-0.10674872,-0.50212324,0.42032892,-0.1998494,0.121937275,0.23129155,0.23481445,-0.74168706,-0.31709412,0.2587468,-1.3793858,1.2299759,-0.775241,0.684448,-1.1875815,0.3966618,-0.31284505,-0.110157594,1.0702058,-1.2896295,-0.58959395,-0.8295385,0.48976114,0.23839514,0.19587597,1.1762629,-1.1503203
9479,7,-0.39813825,1.0982374,-1.8243779,-0.5929529,-0.57050747,1.0257436,-1.2669203,-0.810198,-0.95333004,0.6607786,0.6972325,0.94068503,0.4700052,-0.5949793,0.78935367,-1.3798943,0.14599589,-0.6216119,0.5693748,-1.1559497,-0.0389849,-0.21287754,-0.1456376,0.088013805,1.1210129,0.6675258,1.2748269,-0.12215777,0.103512175,0.22912948,-0.80746317,-0.66489804,-0.18918009,-0.6140473,0.07738318,-0.3458946,-0.69559973,-0.59706396,1.035018,-1.101433,-0.09554299,1.0412396,-1.7506826,-1.123909,0.35722274,-0.85362947,0.17894664,0.06719207,1.4298033,-1.008018
9480,7,0.28744462,1.6188142,-0.296331,-0.93980306,0.5098168,0.5590819,-0.040642377,0.62098056,-0.91763866,-0.5047038,0.8828847,-0.11860135,-1.0777377,-1.1747572,-0.069637045,-0.5465506,-1.1229934,-0.29617837,-0.14381394,0.09354897,-0.70820516,-0.14403176,0.23759016,1.0263329,0.8914619,0.3157281,-0.21416678,0.5235557,-0.17625748,0.34796378,-0.39322162,0.014528269,0.6022526,-0.026593944,1.4224755,-0.07157027,-0.28049627,0.018241797,0.558064,-0.23613255,-0.0347875,-0.88510764,-1.1240987,-0.28606063,1.1272427,-0.95549965,0.3686675,0.10917916,0.5417474,-0.34539592
9481,7,0.5911788,-0.41322353,-1.0513978,1.0782483,1.0896744,1.4912682,-0.362482,1.642985,0.1990903,1.3104557,0.8326782,1.7856814,-0.63490874,0.45696238,0.66701365,0.49871084,-0.006699217,-1.3213706,-0.0689805,-1.1259,-0.8217855,0.04491502,2.1750624,0.4918663,0.27632013,-0.332111,0.16777825,0.0918893,0.711237,0.1633331,-1.022705,-1.4877169,2.6113796,-0.43220937,0.3929096,-0.078077346,-0.9664421,0.42025375,0.8112473,-0.7851848,-1.0055239,0.2575727,0.44084048,-0.58699805,-0.02728285,-0.6701516,0.73568624,0.79568833,0.9993682,0.18467253
9482,7,-0.21071054,0.1996129,-0.51665276,-0.7350756,-1.689826,0.6007367,-0.67658216,0.99853766,-0.5071695,0.3575769,-0.111307964,-0.73254496,-0.65328187,0.12010814,-0.4030327,-0.25637788,-1.1549982,-0.026619902,0.50877154,-0.1428486,-0.3457686,0.31046095,-0.276587,0.30898046,0.635698,-0.16181439,0.84575427,0.117297545,1.2406272,0.31150407,-0.64575016,-0.0020686511,0.6238142,-0.7664824,0.8321571,0.81174886,0.9476183,0.5376472,-0.8641374,-0.22602502,-0.5707798,-0.17530715,-2.4122763,-0.520797,-0.80816203,-0.83074516,0.21286252,-0.65755165,1.0824755,1.2761121
9483,7,0.22086762,1.3292193,-0.57978475,0.5493157,0.025714368,1.7549062,-0.17489414,-0.16515772,1.2100842,-0.08728248,1.7897584,0.2906119,-0.117448054,-1.0857145,-1.4055067,-1.6092086,-1.1273062,0.4170752,0.85312307,-0.7873102,0.18908688,-0.23711404,1.1561158,1.1073148,0.23307805,1.0573936,-1.015817,0.100548126,0.1162811,1.4695785,-0.4233085,-0.8215037,0.20362924,-0.66484934,-0.2697842,0.14689684,-0.40463987,-0.6816735,0.83089685,0.11614243,-1.1498208,0.85135967,-1.2279557,-0.1436886,-0.11597134,-0.45795292,-0.5252377,0.39397866,-0.7297469,-1.4660172
9484,7,0.711753,0.6354651,0.65022856,-0.06863415,0.92158777,0.99955094,-1.239294,1.2137876,0.58114827,-2.847984,0.66743994,0.10795393,-0.6721572,-0.99985915,-0.09851482,-0.5729126,-0.89373314,-0.5606327,0.30623397,0.9974077,-0.5046076,-0.057495516,0.9554263,0.62365884,0.59150445,0.8099936,-1.5138832,0.38646424,0.19382513,1.250387,0.15320654,-0.556939,1.0036911,-0.38832885,1.3331058,-0.20172532,-0.53804755,-0.98338,1.7708114,-0.5939896,-0.9219427,0.85181004,0.037961982,-1.4137563,-0.84462917,-1.2730621,0.51216,0.92750245,1.5104185,-0.45756844
